id,claimID,claimType,#citations,text
213283,500,tertiary,198,
173368,501,tertiary,67,"The beverage giant PepsiCo has announced a plan to cut the sugar content and calories of drinks it sells around the globe. In a plan released today, Pepsi says that by the year 2025 at least   of the drinks in its global beverage portfolio are expected to contain 100 calories or fewer from added sugar per   serving. Currently a   can of Pepsi has 150 calories, all of which come from sugar. There will also be â€increased focus on zero and   productsâ€ according to the companyâ€™s statement. â€I think Pepsiâ€™s announcement is a very meaningful commitment,â€ Dr. William Dietz, a preventive health expert at George Washington University, told us. PepsiCo says its goals are â€informed by the latest dietary guidelines of the World Health Organization and other authorities.â€ These guidelines recommend that people limit sugar consumption to less than 10 percent of their daily calories. â€We know that sugar intake is an important contributor to obesity, and . .. soft drinks and soda and juices are a major source of sugar calories,â€ Dietz told us. And  â€”   as weâ€™ve reported  â€”   thereâ€™s now ample evidence that excessive sugar is linked to obesity and an increased risk of heart disease. The announcement comes as big soda companies are under increasing pressure. â€The kind of pressure weâ€™re seeing . .. to tax sugary drinks . .. sends an important message,â€ Dietz says. Just last week WHO urged governments to take steps to cut consumption  â€”   by taxing sugary drinks. Some experts say this strategy has worked in Mexico, which has had a soda tax in place since 2014. Next month, voters in several cities in California  â€”   San Francisco, Oakland and Albany  â€”   and in Boulder, Colo. will vote on initiatives that would place a tax on sweetened beverages in those cities. Momentum for this approach gathered after the city of Philadelphia passed such a measure last summer. As weâ€™ve reported, the soda industry is fighting to fend off these tax initiatives. After the Philadelphia City Council voted on the tax on sweetened beverages, the American Beverage Association called the measure a â€regressive tax that unfairly singles out beverages.â€ The ABA spent more than $4. 2 million in advertising to defeat the measure in Philadelphia. The industry says it has reserved about $9. 5 million in airtime for ad buys in the San Francisco area aimed at defeating the measures there."
216488,502,tertiary,439,"  KENT, Ohio  â€”   Hillary Clinton sought Monday to redirect the focus of the presidential race to national security and Donald Trumpâ€™s fitness for office after days of damaging uncertainty over a renewed investigation into her email use when she was secretary of state. The Democratic nominee addressed the email issue at the start of a speech at Kent State University. It marked a departure from her standard stump speech, as Democrats are reeling from news that FBI Director James B. Comey is revisiting his probe into the potential mishandling of classified material. â€œIâ€™m sure a lot of you may be asking what this new email story is about, and why in the world the FBI would decide to jump into an election with no evidence of wrongdoing,â€ less than two weeks before Election Day, Clinton said. â€œThatâ€™s a good question. â€ â€œI understand. And as Iâ€™ve said, Iâ€™m not making any excusesâ€ for setting up her private email system as she did, Clinton said. â€œIâ€™ve said it was a mistake, and I regret it. â€ On Monday afternoon, the Justice Department responded to growing calls from a bipartisan group of lawmakers in Congress for additional information about the renewed inquiry. In a letter to lawmakers, the Justice Department said it was moving â€œas expeditiously as possibleâ€ to investigate the new emails, but it did not provide any additional information"
216488,503,secondary,888,           Caption   The Democratic presidential nominee hits the road as Election Day nears
216488,504,tertiary,621,  Hillary Clinton speaks to and meets Ohio voters during a rally in Cleveland. Melina   Washington Post  
171884,505,tertiary,66,"Trust the Italians to meet disaster with food. While nobody is making light of Wednesdayâ€™s earthquake that struck Amatrice, a small town in the Appenine mountains about 70 miles as the crow flies from Rome, several independent efforts have sprung up to use the townâ€™s signature dish  â€”   spaghetti allâ€™ amatriciana  â€”   to help relief efforts. What is it? Mostly tomato, with a little cured pork cheek, sheepâ€™s milk cheese and a touch of hot chili  â€”   at least in its pure form. But there are many versions out there, especially in the U. S. Paolo Campana, a graphic artist and blogger, launched the idea on his Facebook page just four hours after the earthquake destroyed Amatrice. â€We need to move quickly,â€ he wrote, suggesting that everyone give one euro (about $1. 13) for each plate of pasta allâ€™amatriciana they bought and ate. Apparently independently, Foodiamo, an    website, is organizing a fundraising campaign with several Italian restaurants in Los Angeles. And Maialino restaurant in New York and many others have decided to use pasta  â€”   not just allâ€™ amatriciana  â€”   to gather donations. In Italy, too, the idea is feeding peopleâ€™s desire to help. In just two days, Campana said on Facebook, more than 700 restaurants had agreed to raise money this way. The town of Assisi, about 46 miles northwest of Amatrice, quickly announced it would join Campanaâ€™s campaign. Restaurants there are adding the dish to their menu and will give one euro (some reports say two) per portion served. The move is partially in solidarity for the help that Assisi received after its own earthquake disaster of 1997, Assisiâ€™s mayor, Stefania Proietti, explained in a video posted on Facebook in which she is seen eating a lunchtime bowl of pasta allâ€™ amatriciana. The Italian Red Cross is coordinating relief efforts, with a clever image that plays on the ama  â€”   meaning love  â€”   in amatriciana. The Red Cross suggests a donation of two euros, one for the victims of the earthquake, and one for the Red Cross itself. Before the quake struck, Amatrice was set to host the 50th anniversary of a festival, or sagra, celebrating pasta allâ€™ amatriciana this weekend. Relief efforts focused on the dish have united pasta lovers and temporarily diverted attention from the controversy surrounding both the recipe and its association with Amatrice. And enthusiasts on social media are trying to organize a virtual sagra, planning to share images online and donate to help quake victims. The canonical version contains just four ingredients, aside from pasta: tomatoes  â€”   ideally canned or jarred, guanciale (salted, cured pork cheek) pecorino sheepâ€™s milk cheese, and some flakes of peperoncini, dried hot chilli. The pasta, some will tell you, must be bucatini, long like spaghetti but fatter, and with a hole down the center. Others say spaghetti is best, but you can also find amatriciana hiding in large, ridged tubes of rigatoni. In Amatrice, however, the sauce is served with spaghetti. Last year, in a huge public spat with an Italian television chef, the mayor of Amatrice insisted that the sauce also contained not only white wine but also both peperoncini and black pepper. That formulation was quickly denounced by top chefs in Rome. In Rome, onion can put in an appearance, as can white wine, black pepper and even olive oil. The guanciale can be soft and unctuous or crispy as crackling. Elsewhere, it seems, thereâ€™s no limit to what some chefs will put in the dish and still retain its name. As for the link with Amatrice, that, too, is contested. A â€whiteâ€ version, known as gricia and containing only guanciale and pecorino, has been associated with the mountain shepherds of the area for centuries. But tomatoes, probably canned because they donâ€™t grow well around Amatrice, were a late addition, possibly as recently as after the Second World War. And they might first have been added in Rome rather than in Amatrice. Heated discussions about the â€authenticâ€ recipe and history of any specialty are an inescapable ingredient of Italian cooking. What nobody is arguing about today is that spaghetti allâ€™ amatriciana is both delicious and good way to raise funds for the rescue and reconstruction. Jeremy Cherfas is a biologist and science journalist based in Rome."
160769,506,secondary,21,"  Donald Trump has selected former Indiana Sen. Dan Coats to be director of national intelligence, according to a statement from   Donald Trumpâ€™s transition team. In choosing Coats, he is getting a veteran Washington establishment figure  â€”   a senator, former lobbyist and ambassador to Germany  â€”   with a rare distinction: being banned from Russia. Coatsâ€™ views on Russia after its annexation of Crimea, and his calls for stronger sanctions as a member of the Senate Intelligence Committee, landed him and other senators on Russiaâ€™s banned list. Itâ€™s a major difference with the   who has praised Putin and cast doubt on U. S. intelligence conclusions that the Russian government, sought to help   Donald Trumpâ€™s election chances. Coats even mocked Russia with a David   top 10 list on Twitter in 2014: Coats served as senator from 1989 to 1999 and again from 2011 to this year. (He did not seek   in November.) In between Senate stints, Coats served as U. S. ambassador to Germany during the George W. Bush administration and worked as a lobbyist. He was also asked by Bush to help his unsuccessful attempt to win Senate confirmation of Harriet Miers to the Supreme Court. Coats has been an outspoken critic of the Russian leader. As a member of the Senate Intelligence Committee, Coats wrote President Obama after Russia annexed Crimea in 2013, urging Obama to impose sanctions against a Russian weapons exporter. The senators argued the sanctions â€would send a powerful message to Putin,â€ whose foreign policy, they went on, has become â€increasingly belligerent.â€ Coats also sponsored an amendment to a Ukrainian aid bill in the Senate that would prohibit the U. S. government from doing any business with the exporter, a company called Rosoboronexport. Such actions, Coats said, â€would require our foreign partners to make a choice between America and Putin.â€ In 2014, Coats also called on organizers of soccerâ€™s World Cup to move the tournament, scheduled for Russia in 2018, somewhere else. All of which won Coats the honor of being banned from Russia, along with five other lawmakers, including Armed Services Chairman and 2008 Republican presidential nominee John McCain, and three Obama administration staff members."
196019,507,secondary,323," For the past 20 years, American politicians have mostly debated illegal immigration to the United States. But inside the Donald Trump administration, there appear to be discussions that go much further. A draft memo is raising the idea of a broad crackdown on the legal employment of   workers"
196019,508,secondary,64,"   Jeff Sessions, Trumpâ€™s nominee to serve as attorney general and guru on immigration policy, and senior adviser Steve Bannon have both been longtime restrictionists across all categories of migration, so this isnâ€™t entirely surprising. And the possible moves being circulated in a draft memo reported by the Washington Post and published last week by Vox arenâ€™t that extreme, for the simple reason that without an act of Congress there isnâ€™t that much Trump can do to alter the legal immigration system. But Trump does have some discretion in this area, and he could use it to broadly crack down on the employment of   workers in the United States"
196019,509,tertiary,61,"If Trump acts on these ideas, he is likely to encounter tension with segments of the business community, and overwhelmingly likely to harm economic growth and lower incomes for   Americans"
196019,510,tertiary,285,"A broad crackdown on guest workers The order, titled â€œProtecting American Jobs and Workers by Strengthening the Integrity of Foreign Worker Visa Programs,â€ proposes taking aim at a range of nonimmigrant visa programs that let   people live and work in the United States for a limited span of time"
196019,511,secondary,346,"    One provision would shorten the span of time a foreigner is allowed to work in the United States under the Optional Practical Training rule. OPT allows a foreigner who had a student visa to work for a limited amount of time in the United States after graduation. The Obama administration expanded the OPT window from 12 months to 17 months. Two provisions deal with   visas that allow companies to hire   guest workers with technical skills. Obama acted to give the spouses of   holders permission to work, thus de facto expanding the   skilled workforce through the back door. Trump will reverse that. The order would direct agencies to â€œconsider waysâ€ to alter the way the program works to â€œensure that beneficiaries of the program are the best and the brightest. â€ This likely means trying to ensure that   largely go to Americaâ€™s   and highest paying tech companies, rather than, as is frequently the case today, serving to help companies that mostly do   outsourcing work. Another provision would call for a Department of Homeland Security crackdown on   visas, featuring â€œsite visits. â€   are designed to allow companies to transfer   managers to oversee   operations, but in a practical sense serve a similar role to   in generally allowing for skilled temporary workers"
196019,512,secondary,78,"Another provision targets the   Summer Work Travel Program, which largely brings foreign workers to do seasonal retail work in beach towns and other communities that see a summertime influx. Itâ€™s not clear that Trump really can do much of anything here, but the order directs the State Department to â€œimprove protections of US workers. â€  Other even vaguer provisions direct DHS to â€œimprove monitoring of foreign studentsâ€ and â€œclarify comprehensivelyâ€ that visitors on tourist visas arenâ€™t allowed to work in the United States"
196019,513,primary,183," Itâ€™s noteworthy that the draft does not target two of the largest   visa categories, neither the   visa for seasonal agricultural workers or the   visa for seasonal nonagricultural workers. Perhaps by coincidence, Trump uses   workers at    and   workers at Trump Vineyard"
196019,514,secondary,53,"   This is bad news for the economy Immigration is a   political issue, so itâ€™s easy to get the impression that economic research is sharply divided over the impact of immigration as well"
196019,515,tertiary,219,"This is fairly misleading. As David Bier pointed out in a 2015 paper for the Niskanen Center, â€œa healthy debate exists over the effect of   immigration on   native workers, but the effects of immigration overall are positive, even according to estimates from economists who are most critical of   migration. â€ Thus, even Harvard economist George Borjas  â€”   a strong critic of immigration and    the economist most likely to be cited by immigration restrictionists  â€”   finds that immigration of unskilled workers has a small positive impact on the income of the average American worker"
196019,516,secondary,226,"   Programs targeting skilled workers, like the ones identified in the memo, are even more clearly beneficial. Proponents of programs like   claim virtually magic properties for them. Skeptics argue, plausibly, that this is overhyped. But their counterarguments involve arguing, as Ross Eikenberry does at the Economic Policy Institute, that â€œ  visas do not create jobs or improve conditions for US workers. â€ This criticism, based on careful, methodologically rigorous,   analysis, shows that while companies that win   lottery slots do hire more people, thatâ€™s because â€œnew   substantially and statistically significantly crowd out median employment of other workers. â€  If you believe this study, however, youâ€™re still left with the fact that   donâ€™t reduce the employment of   technology workers. But they do increase government tax revenue and raise the demand for skilled and unskilled labor in the larger community"
196019,517,tertiary,173,"If he signs the memo, the overall scale of the Trump impact on legal work visa issuance is difficult to ascertain at this point. The order is vague in a number of ways, and, as weâ€™ve learned over the past 10 days, the Trump administration is often open to interpreting and then reinterpreting its own orders after theyâ€™ve been issued. But directionally speaking, the evidence is overwhelming that making it harder for   people to obtain work visas will reduce average income for Americans"
196019,518,secondary,340," Watch: Donald Trumpâ€™s refugee ban, explained     "
186755,519,primary,621," A Taliban suicide bomber blew himself up near the Afghan defense ministry in Kabul on Saturday, causing heavy casualties just hours after an attack in the eastern province of Kunar killed 13 people and put prospects for new peace talks in doubt. The attack in Kabul killed 15 people and wounded 33, most of them defense ministry staff leaving their offices, according to ministry spokesman Dawlat Waziri. Witnesses at the scene, where a large plume of smoke spiraled into the sky, said they had seen a number of bodies on the ground. The area was sealed off as police and army vehicles surrounded the blast site. â€I wanted to cross the bridge when I heard an explosion,â€  said a witness who gave his name as Zulgai. â€I went to the area and saw as many as 30 people killed and wounded. There were damaged cars and shattered windows everywhere,â€ he said"
186755,520,tertiary,417,"The Taliban claimed responsibility for the attack, which the movementâ€™s spokesman Zabihullah Mujahid said had killed 23 officers and wounded 29 others. He said there were no civilian casualties. The   attack came as officials from Afghanistan, Pakistan, the United States and China have been pressing for a resumption of the peace process, interrupted last year, between the   government in Kabul and the Taliban. But it remains unclear whether the Taliban, struggling to contain deep internal divisions, will take part in direct peace talks that the   group hope will be held in Islamabad as early as next week. In a statement issued after the attack in Kunar, President Ashraf Ghani said his government would not conduct peace talks with groups that killed innocent people and said security forces would step up the fight against terrorism. The Taliban, fighting to restore hardline Islamist rule in Afghanistan, has conducted a series of attacks in Kabul and other areas this year and has pressed its military campaign in the southern province of Helmand, where it has forced government troops to pull out of a number of districts. Earlier on Saturday, a suicide bomber killed a local militia commander and at least 12 others outside the governorâ€™s compound in Asadabad, the provincial capital of Kunar, near the border with Pakistan. Provincial Governor Wahidullah Kalimzai said the bomber rode up on a motorcycle to the entrance of the compound and blew himself up, wounding at least 40 people. â€Most of the victims were civilians and children who were either passing by or playing in the park,â€ he said. There was no immediate claim of responsibility but the apparent target of the attack, a tribal elder and militia commander named Haji Khan Jan, was among the dead. He had been closely involved in a number of operations against the Taliban in his district last year"
186755,521,secondary,649,"(Additional reporting by Mohammad Anwar in Asadabad and Sayed Hassib in Kabul,; Writing by James Mackenzie; Editing by Gareth Jones) WASHINGTON U. S. President Donald Trump will get a chance to patch up   ties this week when he meets with NATO allies still rattled by his failure on an earlier trip to embrace the principle that an attack against one member is an attack against all. WASHINGTON A    American soldier has died in Afghanistanâ€™s Helmand Province from wounds received in an attack, the Pentagon said on Wednesday. "
167479,522,tertiary,375,"The Pentagon has opened all jobs across the military to women, including   posts in the infantry and special operations forces. The announcement in December came after a nearly   process, and with the acknowledgement that women had fought and died in combat in Iraq and Afghanistan. The Issue, That historic change has raised another historic question: Are women now facing the draft? The Short Answer, No. Congress would need to change the law that governs Selective Service in order to require women to register, and that hasnâ€™t happened. Congress would also need to pass a law to restore the draft itself  â€”   a long shot, considering how unpopular it is. The debate is largely about symbolism and principle. The Long Answer, President Barack Obama has removed all past restrictions on military service, including by gay, lesbian and transgender troops who want to serve openly and women who qualify to join   combat units. The Pentagonâ€™s admission of women to the infantry and other units sparked a debate in Washington over whether that meant women must also register to be drafted along with young men  â€”   and whether they might be called up involuntarily. Obamaâ€™s administration has not taken a position, citing the need to study the issue and at least two ongoing lawsuits in the federal court system. Those suits, by plaintiffs who challenged the ban on drafting women, could someday result in a ruling that might change Selective Service. The Supreme Court upheld the ban on registering women in 1981, citing the ban then in place on women in combat. With women now admitted, the court might opt to hear the new cases and it could issue a new ruling. For now, at least two top military commanders  â€”   Army Chief of Staff Gen. Mark Milley and Marine Corps Commandant Gen. Robert Neller  â€”   have said they personally support registering and potentially drafting women. The debate in Washington spread to the 2016 presidential race. Former Secretary of State Hillary Clinton, a Democrat, has said sheâ€™d need more information about a proposal to evaluate it. Her Democratic challenger, Bernie Sanders, so far hasnâ€™t volunteered a position, nor has Republican candidate Donald Trump. Florida Sen. Marco Rubioâ€™s view is nuanced. He supports requiring women to register with the Selective Service, but not drafting them into combat roles. â€The U. S. military is not an instrument for social experimentation,â€ his campaign website says. Texas Sen. Ted Cruz, however, has been clear that he opposes registering and drafting women. He has used the issue to try to underscore his conservatism. â€We have had enough with political correctness, especially in the military,â€ he said during a New Hampshire town hall. â€Political correctness is dangerous. And the idea that we would draft our daughters to forcibly bring them into the military and put them in close combat, I think is wrong. It is immoral, and if I am president, we ainâ€™t doing it.â€ The U. S. hasnâ€™t drafted anyone since 1973. Although young men still must register when they turn 18, it would require an act of Congress to revive selective service, include women, or both. That means the current debate over the draft is mostly symbolic and highly political. Some advocates tie drafting women to larger issues of fairness in the United States, such as the 1970s debate over the proposed Equal Rights Amendment to the Constitution. Since the Pentagon lifted its ban on women in combat, at least two members of Congress have sponsored a bill that would require women to register when they turn 18. Lawmakers may hold hearings about the issue, but few members of Congress have shown no eagerness to tackle the issue, anxious about difficult symbolic votes on an unpopular issue in an election year. Sources:"
165842,523,tertiary,712,"The United States is still a home for everyone the proof is that a Muslim living in suburban Illinois can make a prayer rug joke and have it feel fully, unmistakably American. In The Big Sick, when aspiring comedian Kumail Nanjiani leaves the Chicago stage, he often dines with his Pakistani parents in their    where they expect him to do his full five minutes of prostrating before they can all dig into their biryani. But Kumail, like many a disaffected member of his generation, has soured on the concept of religion. So when he takes his rug into the basement, he sets his iPhone timer and watches exactly five minutes of YouTube videos. This scene is gold. But it comes with the little stinger that Kumail knows he can only tell this particular joke to himself. His parents made sacrifices for him, built new lives in an unfamiliar country for him, and all they asked in return was that he continue to practice Islam  â€”   the one thing he no longer wants to do, because America has changed his priorities. That extends to their hopes for his arranged marriage, or, as Kumail notes they call it at home, a marriage. â€Who could that be?â€ his mother asks when the doorbell rings, returning every time with a pretty, single Pakistani woman the bachelorettes leave behind their headshots, which Kumail chucks into a shoebox. Itâ€™s an easy laugh with no easy answers. The Big Sick is autobiographical, the story of the   Nanjiani (a longtime comedy ringer you likely know best from Silicon Valley and frequent appearances on L. A"
165842,524,tertiary,808,"comedy podcasts) and his   wife Emily V. Gordon. The two   the script, then handed it to director Michael Showalter (Wet Hot American Summer) who ditches his usual archness to do right by the emotional honesty that makes this story so special. Then they let Judd Apatow produce, which was nice of them, as it means he finally gets his name attached to the James L"
165842,525,secondary,715," blend of sprawling,   comedy and tearjerker melodrama that he worships but hasnâ€™t quite been able to pull off since The    Virgin. Because, yes, this movie about comedians has a side of tears. But not right away, you gluttons for sadness. Opposite Nanjiani, who plays himself, there is the effortlessly charming Zoe Kazan as Emily, a white graduate student who flirts with him at his show before insisting that she canâ€™t see anyone right now. She insists this as one beer turns into three dates and various nights on his apartmentâ€™s air mattress. Thereâ€™s a nice joke where Emily tries to set limits by calling an Uber from Kumailâ€™s place, and his phone buzzes because he moonlights as a driver  â€”   destiny by way of the App Store. Kumail wants badly to be with Emily, but canâ€™t bring himself to tell his parents (Anupam Kher and Zenobia Shroff) for fear they will disown him he tries confiding in his brother (Adeel Akhtar) who advises him to break off the relationship immediately so he wonâ€™t upset the family. His loyalty to his parents leads him to attempt a double life, and soon a hurt Emily has called off their relationship. The complexity of Kumailâ€™s feelings toward his heritage is refreshing. He clearly loves his culture, and has written a   show about Pakistan, including an oral exam, which he makes his friends suffer through. Yet thereâ€™s a sense that heâ€™s become trapped by his family, even beyond the familiar    jokes where they hint at preferred careers in medicine or law. Theyâ€™re barreling toward something that is going to hurt. And thatâ€™s all before the Big Sick rears its ugly head. After breaking up with Kumail, Emily collapses and is placed in intensive care at a local hospital, where, in a medically induced coma, she canâ€™t see that her   is doting over her. The film doesnâ€™t get too lost in medical jargon, but the real Gordon has a rare autoimmune disorder called   Stillâ€™s disease (AOSD) a form of arthritis that can (and does) shut down major organs in the body. Movie characters spend more time lounging around hospitals than pharmacy reps, but The Big Sick is the first â€hospital filmâ€ in a while that makes us feel the stakes of a vicious mystery disease in our guts. While Emily suffers rounds of tests, her parents come to town, and theyâ€™re played in a brilliant bit of casting by Holly Hunter and Ray Romano. Hunterâ€™s   nurturing instincts and Romanoâ€™s   blunderings give Kumail a different window into parenting from his own though at first wary of him because they know heâ€™s been dishonest with their daughter, they soon warm to his sheepish charms and form an unlikely trio facing down this anxiety together. Though The Big Sick is not especially concerned with making you laugh, it does have a lot to say about laughter: in an electrifying scene, the parents go to Kumailâ€™s comedy show to take their mind off things, and wind up defending him from a racist heckler. Their anger is, at least in part, because their right to laugh at something has been violated. Nanjianiâ€™s biggest strength as a comedian is also his biggest weakness as a dramatic actor: the withering line deliveries that sound like heâ€™s struggling to control his sarcasm. His chemistry with Kazan helps us take him more seriously, though the demands of the story are such that they arenâ€™t together for long before Emily goes comatose. In the filmâ€™s second half, the laws of attraction are really being applied to Kumailâ€™s relationship with Emilyâ€™s parents, who grow to appreciate him without her knowledge, and without Kazanâ€™s infectious onscreen presence. So maybe this isnâ€™t really a  . But buried inside this seeming flaw is the filmâ€™s unique, understated comic irony. After rejecting his parentsâ€™ attempts to arrange his marriage, Kumail winds up arranging his own."
217646,526,primary,28,"     â€œAll of us have an interest in making sure that our electoral systems are free from interference. Itâ€™s part of our democracy. This is a bipartisan issue, and itâ€™s something that is of concern to all Americans. â€ That was Attorney General Loretta E. Lynch in her first    comments about Russian interference in the presidential election. The Post broke the news over the weekend of a secret CIA assessment that Russia was trying to help   Donald Trump win the White House. And since that story was published, Trump has cast doubt not only on Russiaâ€™s involvement but also on the veracity of CIA intelligence. LISTEN HERE  For more conversations like this, subscribe to â€œCape UPâ€ on iTunes or Stitcher. A flash point in the interference assessment story has been the tension between the CIA and the FBI, which Lynch chalked up to â€œthe interplay of two different systems   â€¦     based on different platforms of knowledge. â€ But she said both agencies â€œwill be very careful about the kind of assessment they can make, mainly   â€¦     because neither agency wants to overstate [the situation]. â€ That being said, Lynch said, â€œI will stress that the intelligence community has put forth a statement saying that with great confidence we have a view and a belief that the Russian government did try and interfere with the election. â€ Like other Obama administration officials Iâ€™ve interviewed for the podcast, Lynch did not criticize Trump. So, when I asked her how concerned she was by Trump not availing himself of all the intelligence briefings, the attorney general said, â€œI leave it to the new administration to determine how theyâ€™re going to manage the flow of intelligence and how theyâ€™ll handle those issues. â€ [â€œThe integrity of the Department of Justice is important. â€] The â€œCape Upâ€ interview with Lynch took place at the All Dulles Area Muslim Society (ADAMS) Center in Sterling on Monday after her speech on the spike in hate crimes against Muslim Americans. FBI statistics released last month showed a 67 percent increase from 2014 to 2015 in such crimes. Not since the aftermath of the Sept. 11, 2001, terror attacks have there been so many   incidents. Lynch travels to Harvey Milk High School and the Stonewall Monument in New York on Tuesday to shine a spotlight on hate crimes against lesbian, gay, bisexual and transgender Americans"
217646,527,tertiary,12,"  Attorney General Loretta E. Lynch talks with The Postâ€™s Jonathan Capehart during an interview for the â€œCape Upâ€ podcast on Monday at the All Dulles Area Muslim Society Center in Sterling. (Carol   Washington Post)  â€œThese incidents  â€”   and these statistics  â€”   should be of the deepest concern to every American,â€ Lynch told the ADAMS audience. â€œBecause hate crimes donâ€™t just target individuals. They tear at the fabric of our communities, and they also stain our dearest ideals and our nationâ€™s very soul. â€ Lynch talked extensively about the actions and prosecutions undertaken by the Justice Department to safeguard every Americanâ€™s constitutional rights, including freedom of religion. Her passion for this work was revealed when she veered from her prepared remarks  â€”   just as when she talked directly to transgender Americans when announcing actions to protect their rights and dignity by suing North Carolina over its blatantly discriminatory â€œbathroomâ€ law last May. [Loretta Lynch to transgender America: Iâ€™ve got your back] Yet stalking Lynchâ€™s every word was the knowledge that come Jan. 20, 2017, she will leave with President Obama. And with her most likely will go her and the presidentâ€™s commitment to civil rights. Lynch lauded the professionalism and dedication of the Justice Departmentâ€™s career staff and prosecutors. When I asked whether she could guarantee that the departmentâ€™s work as the backstop for the protection of civil rights would continue after her departure, her answer bowed to reality while issuing a clarion call to the public and an implicit warning to her successors"
217646,528,tertiary,1,"  â€œI canâ€™t speak to what priorities the next administration may set,â€ Lynch said. â€œAnd all I can say is thereâ€™s no guarantees in life, except that we have to work for what we want and we have to be committed and we have to keep our voices raised to make sure that people who are in power know that these are important issues, that these are issues where the law does compel a certain result in my opinion and should be used in a certain way. â€ Listen to the podcast to hear Lynchâ€™s defense of our nationâ€™s diversity, how she will keep working until the very last minute and why she believes that â€œthe highest public office is that of citizen. â€ â€œCape Upâ€ is Jonathanâ€™s weekly podcast talking to key figures behind the news and our culture. Subscribe on iTunes, Stitcher or wherever else you listen to podcasts"
217646,529,primary,19,    Attorney General Loretta Lynch told members of a   mosque that the Department of Justice will continue to aggressively prosecute hate crimes. (Reuters)   
192436,530,primary,472," Democrat Hillary Clinton and Republican Donald Trump battled over the strength of the economy in the final stretch of their race for the White House on Friday, with Clinton praising the latest U. S. jobs report and Trump dismissing it as a fraudulent disaster. With four days left in an often bitter contest that has tightened in the last week, each candidate attacked the other as unfit to be president in a late push for votes in battleground states that could decide the outcome in Tuesdayâ€™s election. Clinton leads Trump by 5 percentage points, according to a   tracking poll released on Friday, maintaining her advantage in the national survey even as the race tightens in several crucial swing states. In the Oct"
192436,531,secondary,101,". 3 opinion poll, 44 percent of likely voters supported Clinton while 39 percent supported Trump"
192436,532,tertiary,495,"Clinton wrapped up her day of campaigning with a nighttime concert in Cleveland headlined by rapper Jay Z. He was joined by rappers Big Sean, Chance the Rapper, and J. Cole, and by his wife, popular singer Beyonce, as a surprise guest. â€We have unfinished work to do, more barriers to break, and with your help, a glass ceiling to crack once and for all,â€ Clinton said at the concert"
192436,533,primary,225," At his final rally of the day in Pennsylvania, Trump mocked  Clinton for her celebrity supporters. â€I am here all by myself. Just me, no guitar, no piano, no nothing,â€ he said. Earlier in the day at a rally in Pittsburgh, Clinton cited the governmentâ€™s latest jobs report as evidence of the economyâ€™s strength. The report showed higher wages for workers as well as the creation of 161, 000 jobs in October and a dip in the unemployment rate to 4. 9 percent from 5 percent. â€I believe our economy is poised to really take off and thrive,â€ Clinton told the gathering, after being introduced by billionaire investor Mark Cuban. â€When the middle class thrives, America thrives.â€ Trump disputed Clintonâ€™s rosy view, telling a crowd in New Hampshire that the jobs report was â€an absolute disasterâ€ and was skewed by the large number of people who have stopped looking for jobs and are no longer in the labor market. â€Nobody believes the numbers anyway. The numbers they put out are phony,â€ he said, referring to the figures released by the U. S. Labor Department. The economy and the candidatesâ€™ competing visions for the future could be critical in swaying voters in ailing Rust Belt states like Ohio, Pennsylvania and Michigan. Both candidates made stops in Ohio and Pennsylvania on Friday, with Trump adding a stop in New Hampshire and Clinton adding one in Michigan. Each of those states is key in the    quest for the 270 electoral votes needed to win the White House. TIGHTENING POLLS The race has tightened significantly in the past week, as several swing states that are considered   for Trump shifted from favoring Clinton to   according to the   States of the Nation project. The two candidates are now tied in Florida and North Carolina, and Clintonâ€™s lead in Michigan has narrowed so much that the state is too close to call. Ohio remains a dead heat, and Clinton has a slight lead in Pennsylvania. Clinton is still the favorite to win Tuesdayâ€™s election, with a clearer path to winning of the Electoral College. But Trump now has a plausible route to victory, especially if there is a sharp fall in turnout among   from the levels of the 2012 election. Trump, a New York businessman and former reality TV star, has made a pitch for   workers who have been angered by   deals and feel abandoned by Washington. But his protectionist rhetoric   he has promised to review trade agreements   appears to be having mixed success in the Rust Belt"
192436,534,tertiary,757," polling from   found a majority in both Ohio and Pennsylvania believe that international trade benefits Americans by keeping the cost of goods low, although they also think it hurts â€average Americansâ€ by depressing wages and causing job losses at home. Clinton appears to be leading among labor union households in both states, the poll found. She has a   lead with women in both, while Trump has a more modest lead with men. Among whites, Trump has a   lead over Clinton in Ohio and a   lead over Clinton in Pennsylvania. In the final stretch, the two candidates continued to paint a dire scenario of life in the United States if their opponent captures the White House. Trump said the FBIâ€™s fresh examination of emails that may be related to Clintonâ€™s use of a private email server for government work while she was secretary of state could lead to â€a constitutional crisis.â€ â€Arenâ€™t we tired of all this stuff?â€ he asked. â€America deserves a government that can go to work on Day One.â€     PUSH Clinton suggested the volatile Trump, who has feuded with and insulted a wide array of people and groups including Muslims, Mexican immigrants and women, was too unpredictable to trust. â€Think about what it would mean to entrust the nuclear codes to someone with very thin skin who lashes out at anyone who insults him,â€ she said. Clinton has deployed   supporters to campaign for her in the final days of the long race"
